1	OP_CODE	YEAR	VESSEL	SURVEY	BEST_LAT_DD	BEST_DEPTH_M	AREA_SWEPT_MSQ	EXPANDED_WT_KG	NUMBER_FISH
365	2.00E+11	2003	8	3	41.16182518	781.5409	19218.09396	0	0
366	2.00E+11	2003	8	3	40.85094583	1024.7279	21856.45785	0	0
367	2.00E+11	2003	8	3	40.60972214	181.6712	18699.03534	12.8	60
368	2.00E+11	2003	8	3	40.90923691	419.7408	18011.72068	39.48	100
369	2.00E+11	2003	8	3	40.80678749	67.5752	19022.26951	3.98	41
370	2.00E+11	2003	8	3	40.73846245	194.1236	17244.37685	55.55	200
371	2.00E+11	2003	8	3	40.20014167	1062.8027	32417.00718	0	0
372	2.00E+11	2003	8	3	40.22755432	360.0138	16759.29692	0	0
373	2.00E+11	2003	8	3	40.03615	942.7219	25391.34288	0	0
374	2.00E+11	2003	8	3	39.97339167	1037.4812	18329.78258	0	0
375	2.00E+11	2003	8	3	39.82624245	479.8303	24418.27015	10.15	56
376	2.00E+11	2003	8	3	39.80098724	193.7805	15188.47015	2.61	25
377	2.00E+11	2003	8	3	39.57507083	413.7648	18232.8566	9.71	55
378	2.00E+11	2003	8	3	39.28104583	147.4229	16904.44189	8.13	60
379	2.00E+11	2003	8	3	39.247975	445.7944	17992.64761	173.92	599
380	2.00E+11	2003	8	3	39.1127875	414.6162	17708.48478	81.1	226
381	2.00E+11	2003	8	3	38.90385	106.5363	17556.66755	0.1	3
382	2.00E+11	2003	8	3	38.7780056	146.4506	18523.40206	3.36	36
383	2.00E+11	2003	8	3	38.44581604	171.5297	19755.01121	39.27	203
384	2.00E+11	2003	8	3	38.15445518	606.9481	18938.26027	0	0
385	2.00E+11	2003	8	3	38.10075417	173.5967	14774.92452	9.93	113
386	2.00E+11	2003	8	3	38.06161308	63.708	16937.25563	0	0
387	2.00E+11	2003	8	3	37.94146347	92.7799	18517.37964	0.48	28
388	2.00E+11	2003	8	3	37.49704361	64.3395	18937.08301	1.17	17
389	2.00E+11	2003	8	3	37.36653519	168.1944	16713.47596	17.16	283
390	2.00E+11	2003	8	3	37.0520625	878.8352	21663.94028	0	0
391	2.00E+11	2003	8	3	37.07206917	336.7107	16651.5793	21.29	100
392	2.00E+11	2003	8	3	37.21135	90.7164	17904.84687	2.16	19
393	2.00E+11	2003	8	3	37.09888458	94.8996	17182.04971	3.93	22
394	2.00E+11	2003	8	3	36.53361667	714.6275	20726.0266	0.12	1
395	2.00E+11	2003	8	3	36.31588333	927.1582	20041.48941	0	0
396	2.00E+11	2003	8	3	36.06765	1177.97	20936.33591	0	0
397	2.00E+11	2003	8	3	36.22083664	77.1222	13937.36187	0	0
398	2.00E+11	2003	8	3	35.80625833	1158.65	23606.78501	0	0
399	2.00E+11	2003	8	3	35.59994888	257.6188	24051.95411	0.32	2
400	2.00E+11	2003	8	3	35.38958359	344.5774	23021.48114	3.44	37
401	2.00E+11	2003	8	3	35.40758896	104.8742	17978.03981	0.06	1
402	2.00E+11	2003	8	3	35.12579346	542.5234	17331.5763	4.38	18
403	2.00E+11	2003	8	3	34.9854908	418.3081	16745.23995	32.35	188
404	2.00E+11	2003	8	3	35.02138519	570.7	15342.23975	0.92	10
405	2.00E+11	2003	8	3	34.86440277	563.1202	18816.05071	0.07	1
406	2.00E+11	2003	8	3	34.82800293	61.0414	16023.37897	0	0
407	2.00E+11	2003	8	3	34.68105125	169.0459	17772.83664	1.14	8
408	2.00E+11	2003	8	3	34.6689949	97.415	17323.89631	0.15	2
409	2.00E+11	2003	8	3	34.21564293	904.2494	25449.4607	0	0
410	2.00E+11	2003	8	3	34.4242	238.7796	20522.34808	0.04	1
411	2.00E+11	2003	8	3	34.43153191	79.6495	15691.31716	0	0
412	2.00E+11	2003	8	3	34.27817154	517.3743	17803.97371	0	0
413	2.00E+11	2003	8	3	34.2176342	468.4673	16515.84265	0	0
414	2.00E+11	2003	8	3	34.33865738	511.7331	20096.95623	0	0
415	2.00E+11	2003	8	3	34.17135429	545.8532	19468.06812	0	0
416	2.00E+11	2003	8	3	33.36318333	1209.358	20322.27737	0	0
417	2.00E+11	2003	8	3	33.14758301	543.4071	16673.29294	0	0
418	2.00E+11	2003	8	3	33.56175804	872.1836	17688.01566	0	0
419	2.00E+11	2003	8	3	34.20873451	85.7718	15992.74613	0	0
420	2.00E+11	2003	8	3	34.27361679	63.5034	18964.3951	0	0
421	2.00E+11	2003	8	3	34.02913094	89.7188	11605.53751	0	0
422	2.00E+11	2003	8	3	33.84498978	148.8756	18004.16416	0	0
423	2.00E+11	2003	8	3	32.77785873	218.9419	12333.64477	0.41	3
424	2.00E+11	2003	8	3	33.3890686	61.9145	20003.68276	0	0
425	2.00E+11	2003	8	3	33.416375	847.9852	22105.34984	0	0
426	2.00E+11	2003	8	3	33.55783463	304.7838	15502.6774	0	0
427	2.00E+11	2003	8	3	33.01246667	813.5729	22231.35023	0	0
428	2.00E+11	2003	8	3	32.7987375	1095.8308	20786.86359	0	0
429	2.00E+11	2003	8	3	32.87487984	323.0554	17701.00848	2.82	9
430	2.00E+11	2003	8	3	32.99730492	43.0603	13969.93122	0	0
431	2.00E+11	2003	8	3	32.61718178	189.6235	15635.14023	0	0
432	2.00E+11	2003	10	3	46.02488518	310.0056	17779.01644	31.85	249
433	2.00E+11	2003	10	3	46.09617805	564.9317	16858.13876	0	0
434	2.00E+11	2003	10	3	46.66945267	455.0565	17775.95722	0.89	4
435	2.00E+11	2003	10	3	46.81087112	797.7154	17663.48972	0	0
436	2.00E+11	2003	10	3	46.96303558	171.6566	16822.61759	9.44	69
437	2.00E+11	2003	10	3	47.52696609	1285.238	15960.93569	0	0
438	2.00E+11	2003	10	3	47.65925598	1181.4846	20544.60971	0	0
439	2.00E+11	2003	10	3	47.75960159	1212.6088	16482.61316	0	0
440	2.00E+11	2003	10	3	47.90941429	739.8698	21203.79678	0	0
441	2.00E+11	2003	10	3	48.10528946	428.1039	15716.11791	20.74	25
442	2.00E+11	2003	10	3	47.85959816	707.7769	17550.05314	0	0
443	2.00E+11	2003	10	3	48.03984833	179.7597	16369.43168	0.27	1
444	2.00E+11	2003	10	3	48.08870316	140.806	13731.50146	0.54	3
445	2.00E+11	2003	10	3	48.09580803	128.9774	15503.68288	0	0
446	2.00E+11	2003	10	3	48.29243088	128.0405	16442.90528	13.78	32
447	2.00E+11	2003	10	3	48.4524765	123.1253	14617.54069	15.9	28
448	2.00E+11	2003	10	3	48.33264351	160.7259	18360.8022	3.28	3
449	2.00E+11	2003	10	3	48.22864723	175.7835	18202.86826	16.91	51
450	2.00E+11	2003	10	3	48.18683243	84.3921	16984.48795	20.33	130
451	2.00E+11	2003	10	3	48.17002296	224.5202	24401.40628	35.19	206
452	2.00E+11	2003	10	3	48.1264286	114.7685	14465.72158	29.72	187
453	2.00E+11	2003	10	3	47.99502945	65.1502	17977.9489	3.55	45
454	2.00E+11	2003	10	3	48.02493668	125.7281	16523.79545	6	55
455	2.00E+11	2003	10	3	48.00289917	135.3865	15506.72669	6.02	0
456	2.00E+11	2003	10	3	47.82370949	133.275	16491.28281	7.99	77
457	2.00E+11	2003	10	3	47.785326	93.6641	18456.52599	11.7	74
458	2.00E+11	2003	10	3	47.7194875	68.5587	16632.99723	6.87	99
459	2.00E+11	2003	10	3	47.25602913	114.78	16588.48934	8.01	69
460	2.00E+11	2003	10	3	47.02315833	56.9837	18644.55523	27.33	176
461	2.00E+11	2003	10	3	46.70206667	134.5705	14495.62659	11.3	72
462	2.00E+11	2003	10	3	46.39407917	79.4771	16965.52631	29.11	293
463	2.00E+11	2003	10	3	46.52482986	619.6018	27695.57853	8.19	20
464	2.00E+11	2003	10	3	46.39006996	1154.1489	31013.25232	0	0
465	2.00E+11	2003	10	3	46.25744438	843.9076	21489.20556	0	0
466	2.00E+11	2003	10	3	45.99962807	1263.7921	18827.75848	0	0
467	2.00E+11	2003	10	3	45.91891098	140.7445	16514.18413	28.9	161
468	2.00E+11	2003	10	3	45.66397095	144.3701	17131.54256	29.17	211
469	2.00E+11	2003	10	3	45.45683479	215.0962	19491.68102	11.14	158
470	2.00E+11	2003	10	3	45.29330444	383.2462	17278.26932	3.68	17
471	2.00E+11	2003	10	3	45.46530724	982.9296	21486.97875	0	0
472	2.00E+11	2003	10	3	45.25811958	744.685	18454.8136	0	0
473	2.00E+11	2003	10	3	45.09506798	359.5097	17580.56376	0.92	11
474	2.00E+11	2003	10	3	45.08516121	914.9119	16364.13432	0	0
475	2.00E+11	2003	10	3	44.93097687	978.6616	17849.68842	0	0
476	2.00E+11	2003	10	3	44.97203827	742.7343	18290.89765	0	0
477	2.00E+11	2003	10	3	44.86862564	336.7726	16819.4524	11.75	60
478	2.00E+11	2003	10	3	44.56789017	598.0868	17555.40103	0	0
479	2.00E+11	2003	10	3	44.64222083	86.4896	13010.46469	0	0
480	2.00E+11	2003	10	3	44.46567154	137.5559	15540.00654	3.97	35
481	2.00E+11	2003	10	3	44.20865	60.26	17249.9123	19.12	154
482	2.00E+11	2003	10	3	44.01951408	298.1464	16485.04438	17.07	132
483	2.00E+11	2003	10	3	43.94447708	566.1099	19981.76426	4.86	25
484	2.00E+11	2003	10	3	43.58411217	670.6798	16649.92766	0	0
485	2.00E+11	2003	10	3	43.67265511	177.0481	16939.65468	25.45	132
486	2.00E+11	2003	10	3	43.54648209	115.2759	15360.62193	5.94	84
487	2.00E+11	2003	10	3	43.38833237	776.6509	15561.09258	0	0
488	2.00E+11	2003	10	3	43.25316429	411.4296	16141.52903	8.53	49
489	2.00E+11	2003	10	3	43.18991089	752.3306	15147.13403	0	0
490	2.00E+11	2003	10	3	42.95719337	147.5419	15480.37375	37.17	437
491	2.00E+11	2003	10	3	42.88740349	278.6124	17385.80033	40.12	61
492	2.00E+11	2003	10	3	42.79096794	314.7652	16586.28559	58.67	274
493	2.00E+11	2003	10	3	42.64510155	93.0179	15934.55136	3.35	28
494	2.00E+11	2003	10	3	42.48216057	149.5703	15786.61252	4.65	20
495	2.00E+11	2003	10	3	42.49399948	942.6546	18878.44574	0	0
496	2.00E+11	2003	10	3	42.32683182	399.2429	16539.83737	19.22	85
497	2.00E+11	2003	10	3	42.27379417	931.1044	15442.35641	0	0
498	2.00E+11	2003	10	3	42.17181396	1006.5956	17094.56355	0	0
499	2.00E+11	2003	10	3	42.18720627	173.7609	16353.34787	42.35	349
500	2.00E+11	2003	10	3	42.0227375	458.7899	16768.63157	12.47	132
501	2.00E+11	2003	10	3	41.88783073	645.7708	18594.8286	0	0
502	2.00E+11	2003	10	3	41.76664543	419.7901	16414.35438	9.03	158
503	2.00E+11	2003	10	3	41.62689209	807.8822	18302.32027	0	0
504	2.00E+11	2003	10	3	41.49295998	634.5628	16523.45469	1.82	12
505	2.00E+11	2003	10	3	41.63036728	84.4811	17001.57263	2.28	44
506	2.00E+11	2003	10	3	41.48680496	190.1492	17151.52764	47.37	256
507	2.00E+11	2003	10	3	41.45809364	114.6991	16358.20565	0	0
508	2.00E+11	2003	10	3	41.36392212	60.4486	19231.01065	8.49	65
509	2.00E+11	2003	10	3	41.19644737	171.2034	17781.16551	58.46	557
510	2.00E+11	2003	10	3	41.38110417	1056.7777	14988.74708	0	0
511	2.00E+11	2003	10	3	40.99723816	738.2477	22216.93972	0	0
512	2.00E+11	2003	10	3	40.96915245	492.3729	18187.66811	16.39	101
513	2.00E+11	2003	10	3	40.76549911	585.409	19817.40051	30.26	105
514	2.00E+11	2003	10	3	40.70195007	398.7753	18469.15271	51.21	358
515	2.00E+11	2003	10	3	40.51427083	231.1225	17958.53515	71.82	227
516	2.00E+11	2003	10	3	40.55302917	171.5826	20005.04748	14.66	103
517	2.00E+11	2003	10	3	40.31937027	1167.5461	22492.55564	0	0
518	2.00E+11	2003	10	3	40.17964554	532.4663	20419.0714	0.21	3
519	2.00E+11	2003	10	3	40.145998	403.2876	17542.25197	7.68	34
520	2.00E+11	2003	10	3	39.94098854	1201.0261	22125.52363	0	0
521	2.00E+11	2003	10	3	40.04939651	279.8861	17923.68399	25.66	0
522	2.00E+11	2003	10	3	39.83774185	117.8923	16001.75003	0	0
523	2.00E+11	2003	10	3	39.71235466	1051.9798	29286.38656	0	0
524	2.00E+11	2003	10	3	39.28064537	381.4321	15759.97494	45.04	168
525	2.00E+11	2003	10	3	39.20751953	563.8772	20523.06655	0	0
526	2.00E+11	2003	10	3	39.17093849	73.374	12588.20836	0.16	2
527	2.00E+11	2003	10	3	39.00885201	140.9543	17843.18283	1.54	27
528	2.00E+11	2003	10	3	38.61417083	153.2005	16378.24218	7.36	49
529	2.00E+11	2003	10	3	38.54332542	101.4562	17278.73805	1.34	25
530	2.00E+11	2003	10	3	38.43462753	737.9792	18548.72766	0	0
531	2.00E+11	2003	10	3	38.20596123	178.4989	16787.03242	7.43	89
532	2.00E+11	2003	10	3	38.00731659	105.5363	15837.77129	3.21	26
533	2.00E+11	2003	10	3	37.7951355	58.4892	16832.5064	2.6	20
534	2.00E+11	2003	10	3	37.53869438	134.8847	14867.29669	16.03	110
535	2.00E+11	2003	10	3	37.13116837	665.9401	20416.10601	0	0
536	2.00E+11	2003	10	3	37.23401451	228.5544	14905.91811	65.06	586
537	2.00E+11	2003	10	3	37.377025	63.6213	16510.0355	3.2	18
538	2.00E+11	2003	10	3	37.15222931	99.6437	16877.8735	2.16	15
539	2.00E+11	2003	10	3	36.96137047	205.9754	16082.01699	11.86	65
540	2.00E+11	2003	10	3	36.80801582	36.1485	16282.9527	0	0
541	2.00E+11	2003	10	3	36.498325	991.9784	18518.98388	0	0
542	2.00E+11	2003	10	3	36.34662083	335.0221	18018.54474	18.98	138
543	2.00E+11	2003	10	3	36.1420784	953.1857	18576.45028	0	0
544	2.00E+11	2003	10	3	35.99672127	350.2574	15921.39674	0.15	4
545	2.00E+11	2003	10	3	35.56318283	323.8395	12063.34059	4.79	60
546	2.00E+11	2003	10	3	35.34353065	889.2741	18318.20343	0	0
547	2.00E+11	2003	10	3	35.50747681	93.2982	16227.90478	0.41	3
548	2.00E+11	2003	10	3	35.15973091	543.9266	15943.23535	0.28	1
549	2.00E+11	2003	10	3	35.04528618	449.3983	17653.00182	4.27	28
550	2.00E+11	2003	10	3	34.94430542	474.9594	17184.49056	12.57	88
551	2.00E+11	2003	10	3	34.96557426	84.4496	17147.23438	0.43	2
552	2.00E+11	2003	10	3	34.60142708	791.8267	18040.2698	0	0
553	2.00E+11	2003	10	3	34.73204422	247.0325	19005.81018	63.93	193
554	2.00E+11	2003	10	3	34.75717083	51.2903	18782.33931	0	0
555	2.00E+11	2003	10	3	34.52628333	67.7949	17722.34032	0	0
556	2.00E+11	2003	10	3	34.46675682	341.513	18079.16528	0.89	8
557	2.00E+11	2003	10	3	34.37570763	264.7112	18368.19903	0.08	2
558	2.00E+11	2003	10	3	34.39433098	75.2663	16639.42894	0	0
559	2.00E+11	2003	10	3	34.31640053	174.4736	21028.19815	0.57	10
560	2.00E+11	2003	10	3	34.16885567	205.8394	20882.22957	2.75	14
561	2.00E+11	2003	10	3	34.21136665	123.5542	15120.09488	0	0
562	2.00E+11	2003	10	3	34.24213409	177.6174	16101.84127	0.2	2
563	2.00E+11	2003	10	3	34.17233276	373.246	15870.19156	0	0
564	2.00E+11	2003	10	3	33.10650444	574.6056	16932.94746	0	0
565	2.00E+11	2003	10	3	33.72796631	129.4698	11223.22273	0	0
566	2.00E+11	2003	10	3	33.58355904	641.4868	16141.71819	0	0
567	2.00E+11	2003	10	3	33.96905327	195.8381	16738.11129	0.43	3
568	2.00E+11	2003	10	3	33.91101074	61.5806	15969.11873	0	0
569	2.00E+11	2003	10	3	33.8497982	843.2457	15473.96679	0	0
570	2.00E+11	2003	10	3	33.52615738	394.5371	16730.80496	0.65	4
571	2.00E+11	2003	10	3	32.82818222	1078.733	23167.34003	0	0
572	2.00E+11	2003	10	3	33.2729454	763.4923	16042.91163	0	0
573	2.00E+11	2003	10	3	33.36325455	59.9385	16598.18282	0	0
574	2.00E+11	2003	10	3	33.25595	34.9251	16473.33733	0	0
575	2.00E+11	2003	10	3	32.7745266	59.389	18358.98484	0	0
576	2.00E+11	2004	8	3	45.67477798	957.269	21495.74256	0	0
577	2.00E+11	2004	8	3	45.70650482	383.9762	14407.42275	3.86	52
578	2.00E+11	2004	8	3	45.71964167	253.0356	20846.06542	26.3	92
579	2.00E+11	2004	8	3	45.69522095	211.3217	19127.19579	13.21	166
580	2.00E+11	2004	8	3	45.79205833	180.2371	18744.29829	9.03	142
581	2.00E+11	2004	8	3	45.93912083	701.9348	23137.06508	0	0
582	2.00E+11	2004	8	3	46.03134155	157.6739	18777.35479	35.67	114
583	2.00E+11	2004	8	3	46.21694583	851.4534	19276.14971	0	0
584	2.00E+11	2004	8	3	46.418475	1296.5375	17433.90567	0	0
585	2.00E+11	2004	8	3	46.37460899	147.3562	20164.41153	2.58	53
586	2.00E+11	2004	8	3	47.23210833	179.5204	21643.72738	10.58	66
587	2.00E+11	2004	8	3	47.43147659	711.1719	23264.41116	0	0
588	2.00E+11	2004	8	3	47.49351311	1428.385	17957.38556	0	0
589	2.00E+11	2004	8	3	47.61975833	968.9917	26098.28926	0	0
590	2.00E+11	2004	8	3	47.98714066	991.0264	12946.93005	0	0
591	2.00E+11	2004	8	3	48.16244698	146.9097	14651.39424	0	0
592	2.00E+11	2004	8	3	48.37376667	190.6983	20993.43479	2.45	21
593	2.00E+11	2004	8	3	48.32761667	196.02	19491.91521	0.55	2
594	2.00E+11	2004	8	3	48.10489167	345.8427	23391.73208	5.27	13
595	2.00E+11	2004	8	3	48.03611667	133.2327	19813.60833	1.99	15
596	2.00E+11	2004	8	3	47.96354866	159.9563	19286.20294	3.02	21
597	2.00E+11	2004	8	3	47.85867917	169.5297	20807.1226	0.39	3
598	2.00E+11	2004	8	3	47.7983125	157.7006	20528.71473	0.96	4
599	2.00E+11	2004	8	3	47.69551277	145.4089	20728.33858	3.74	19
600	2.00E+11	2004	8	3	47.8850956	62.7209	17502.35667	11.98	111
601	2.00E+11	2004	8	3	47.49928665	69.1415	16057.01233	75.41	878
602	2.00E+11	2004	8	3	47.37059021	69.8905	19874.36801	84.77	439
603	2.00E+11	2004	8	3	47.32972527	116.8923	17551.82351	8.96	83
604	2.00E+11	2004	8	3	47.25556183	77.1921	22304.10512	139.77	609
605	2.00E+11	2004	8	3	46.98842917	52.2104	26961.57586	3.05	38
606	2.00E+11	2004	8	3	46.72489929	87.6739	18047.59369	26	162
607	2.00E+11	2004	8	3	46.68596458	66.9592	21250.00238	38.06	414
608	2.00E+11	2004	8	3	46.39593506	62.9485	23377.3839	126.44	1285
609	2.00E+11	2004	8	3	46.32577705	103.1735	21503.27935	47.12	293
610	2.00E+11	2004	8	3	46.15592003	114.7034	20198.25065	18.11	66
611	2.00E+11	2004	8	3	45.78259167	152.1938	17108.33787	2.03	20
612	2.00E+11	2004	8	3	45.693125	112.2483	18747.59959	4.45	36
613	2.00E+11	2004	8	3	45.55093333	119.9596	17238.53786	8.54	35
614	2.00E+11	2004	8	3	45.43343925	467.4566	19662.36599	0.47	4
615	2.00E+11	2004	8	3	45.2969375	602.3222	18300.53857	1.44	16
616	2.00E+11	2004	8	3	45.203925	370.9513	19329.66472	13.56	353
617	2.00E+11	2004	8	3	45.30695724	384.4329	16583.09769	1.58	8
618	2.00E+11	2004	8	3	45.05564499	92.4617	22963.88763	7.88	134
619	2.00E+11	2004	8	3	44.96797752	445.8744	20550.94377	0.33	11
620	2.00E+11	2004	8	3	44.91918182	400.7497	21039.09045	21.32	53
621	2.00E+11	2004	8	3	44.84636307	497.1083	19333.65652	25.39	62
622	2.00E+11	2004	8	3	44.80435371	333.4484	19699.99747	5.31	50
623	2.00E+11	2004	8	3	44.73406792	683.2769	20602.47556	0	0
624	2.00E+11	2004	8	3	44.37940598	97.5311	20110.10283	1.95	15
625	2.00E+11	2004	8	3	44.36610794	81.884	19534.27457	7.99	81
626	2.00E+11	2004	8	3	44.31151772	70.9807	23158.82702	89.88	390
627	2.00E+11	2004	8	3	44.21959305	83.2609	31221.02481	30.4	358
628	2.00E+11	2004	8	3	44.31900597	87.4481	25063.7053	22.56	202
629	2.00E+11	2004	8	3	44.29556656	99.1392	18573.65634	1.51	15
630	2.00E+11	2004	8	3	44.12428856	111.0651	20621.6568	2.03	13
631	2.00E+11	2004	8	3	44.01127052	720.9778	13976.14647	0	0
632	2.00E+11	2004	8	3	43.68172646	785.9679	18018.53987	0	0
633	2.00E+11	2004	8	3	43.32392311	827.9153	22525.64351	0	0
634	2.00E+11	2004	8	3	43.67279625	102.6212	20827.41041	14.71	258
635	2.00E+11	2004	8	3	43.67460833	131.7826	18218.03051	23.23	127
636	2.00E+11	2004	8	3	43.44915581	121.6766	20867.82403	7.02	77
637	2.00E+11	2004	8	3	43.38517189	188.1654	21075.13276	3.12	32
638	2.00E+11	2004	8	3	43.20643806	54.2167	22109.00434	0.97	2
639	2.00E+11	2004	8	3	43.03006363	235.1502	17454.98579	27.76	257
640	2.00E+11	2004	8	3	42.67402083	663.3411	22190.61972	0	0
641	2.00E+11	2004	8	3	42.59917917	1234.8521	23940.91405	0	0
642	2.00E+11	2004	8	3	42.59678268	126.1576	18144.56262	62.29	470
643	2.00E+11	2004	8	3	42.38936615	303.645	19117.87287	36.11	156
644	2.00E+11	2004	8	3	42.33296776	385.4845	17975.34189	27.68	137
645	2.00E+11	2004	8	3	42.2852875	1162.0544	26558.90092	0	0
646	2.00E+11	2004	8	3	42.299475	589.2136	20193.54738	4.05	30
647	2.00E+11	2004	8	3	42.16335417	145.4136	19859.49135	155.74	1072
648	2.00E+11	2004	8	3	42.14016914	1155.0157	31023.30183	0	0
649	2.00E+11	2004	8	3	42.09861565	706.9202	18598.19094	0	0
650	2.00E+11	2004	8	3	42.06682968	175.7894	19113.16277	3.32	30
651	2.00E+11	2004	8	3	41.89917755	64.3157	20336.38478	19.21	157
652	2.00E+11	2004	8	3	41.5756073	103.2824	22357.9167	79.42	644
653	2.00E+11	2004	8	3	41.65777016	254.203	18692.32671	51.16	561
654	2.00E+11	2004	8	3	41.64105988	835.3786	26062.50573	0	0
655	2.00E+11	2004	8	3	41.72387886	273.2924	17738.02029	82.73	450
656	2.00E+11	2004	8	3	42.09109497	96.1612	21081.53615	30.32	151
657	2.00E+11	2004	8	3	42.02412415	97.6058	18916.32426	10.38	174
658	2.00E+11	2004	8	3	41.25696667	1134.0845	25842.63566	0	0
659	2.00E+11	2004	8	3	40.80566025	70.4996	22310.59319	8.39	51
660	2.00E+11	2004	8	3	40.68857384	577.3518	20206.74149	22.52	202
661	2.00E+11	2004	8	3	40.14061928	885.4739	23756.99871	0	0
662	2.00E+11	2004	8	3	40.04936409	943.6484	22320.21141	0	0
663	2.00E+11	2004	8	3	39.97588921	129.1334	19171.62947	7.51	63
664	2.00E+11	2004	8	3	39.71189499	144.9651	20122.95206	0.22	1
665	2.00E+11	2004	8	3	39.50926208	162.0053	16423.09238	56.51	139
666	2.00E+11	2004	8	3	39.33489609	101.1725	18936.4896	1.06	15
667	2.00E+11	2004	8	3	39.25516891	322.9782	20662.84627	1.32	11
668	2.00E+11	2004	8	3	39.30235417	922.9215	19386.54198	0	0
669	2.00E+11	2004	8	3	39.17446899	253.5393	18068.858	24.2	211
670	2.00E+11	2004	8	3	39.0772	858.8713	19869.09195	0	0
671	2.00E+11	2004	8	3	38.93857574	404.0482	17632.38296	10.45	65
672	2.00E+11	2004	8	3	38.88912201	118.5246	19152.00647	4.24	29
673	2.00E+11	2004	8	3	38.88026667	98.4323	19898.88447	0.47	15
674	2.00E+11	2004	8	3	38.48442078	188.9314	18060.86425	9.19	102
675	2.00E+11	2004	8	3	38.37731361	97.2208	18669.0019	2.73	23
676	2.00E+11	2004	8	3	38.21040535	128.65	20122.63897	5.06	48
677	2.00E+11	2004	8	3	38.13639167	375.1367	18384.94654	55.1	404
678	2.00E+11	2004	8	3	38.17240143	273.7594	19148.34886	48.98	287
679	2.00E+11	2004	8	3	38.1756897	121.2824	19063.31675	7.42	27
680	2.00E+11	2004	8	3	38.00638962	114.2149	21832.75102	6.47	56
681	2.00E+11	2004	8	3	37.96616745	111.7697	21882.96373	0.83	12
682	2.00E+11	2004	8	3	37.86483192	116.7319	21461.295	4.67	70
683	2.00E+11	2004	8	3	37.82089806	150.4344	15062.67116	2.01	45
684	2.00E+11	2004	8	3	37.65909004	114.3381	20190.04115	10.63	119
685	2.00E+11	2004	8	3	37.48121667	725.4429	23190.57227	0	0
686	2.00E+11	2004	8	3	37.28782917	780.9943	23181.07275	0	0
687	2.00E+11	2004	8	3	37.26727486	741.4916	14263.66968	0	0
688	2.00E+11	2004	8	3	36.95280838	81.3418	21436.26605	0.71	7
689	2.00E+11	2004	8	3	36.87935638	568.3166	26153.22576	13	55
690	2.00E+11	2004	8	3	36.97772026	161.4154	20581.96992	73.55	234
691	2.00E+11	2004	8	3	37.05725861	115.9982	19812.36237	5.52	52
692	2.00E+11	2004	8	3	37.14802742	52.7609	22233.25671	0	0
693	2.00E+11	2004	8	3	37.07446671	666.9727	19720.60969	0	0
694	2.00E+11	2004	8	3	37.1482296	454.492	18218.86837	39.87	333
695	2.00E+11	2004	8	3	37.27033043	212.3923	17800.95947	6.97	240
696	2.00E+11	2004	8	3	38.033041	78.1733	19784.92482	15.26	116
697	2.00E+11	2004	8	3	37.96280479	61.8727	21801.51258	0	0
698	2.00E+11	2004	8	3	36.75614548	99.7821	18123.24666	1.19	11
699	2.00E+11	2004	8	3	36.23228455	239.912	15017.21419	1.47	15
700	2.00E+11	2004	8	3	36.1187191	60.0738	15480.06337	0.17	1
701	2.00E+11	2004	8	3	35.7889061	421.922	16457.98174	0.38	1
702	2.00E+11	2004	8	3	35.73350525	429.4629	17945.72337	0	0
703	2.00E+11	2004	8	3	35.73628998	327.464	16128.83209	24.44	207
704	2.00E+11	2004	8	3	35.52798843	269.2543	16208.14887	0.15	1
705	2.00E+11	2004	8	3	35.52507782	208.3325	20578.56331	0.53	6
706	2.00E+11	2004	8	3	35.50766373	184.0219	17033.1409	7.9	81
707	2.00E+11	2004	8	3	35.25978851	824.9204	22470.21966	0	0
708	2.00E+11	2004	8	3	34.93032646	932.688	23846.80195	0	0
709	2.00E+11	2004	8	3	34.80098724	1053.7573	22974.28436	0	0
710	2.00E+11	2004	8	3	34.81845833	969.8053	28707.17007	0	0
711	2.00E+11	2004	8	3	34.72739167	66.8756	25437.05929	0	0
712	2.00E+11	2004	8	3	34.7025795	72.4506	19442.00142	0	0
713	2.00E+11	2004	8	3	33.56480217	1021.3977	15964.58217	0	0
714	2.00E+11	2004	8	3	33.4982	1183.6784	31521.61071	0	0
715	2.00E+11	2004	8	3	33.66877917	1170.4278	23804.74693	0	0
716	2.00E+11	2004	8	3	34.44800833	942.0672	20582.78848	0	0
717	2.00E+11	2004	8	3	34.50969505	965.0417	21269.59617	0	0
718	2.00E+11	2004	8	3	34.6218338	742.9759	19698.84094	0	0
719	2.00E+11	2004	8	3	34.63381386	273.0342	15920.31192	76.1	425
720	2.00E+11	2004	8	3	34.78918839	433.7476	15842.19018	32.97	124
721	2.00E+11	2004	8	3	35.28470612	792.2657	19609.16737	0	0
722	2.00E+11	2004	8	3	35.31655312	223.8738	19501.15787	0.54	5
723	2.00E+11	2004	8	3	34.49524117	103.4947	20545.75606	0.18	1
724	2.00E+11	2004	8	3	34.36792564	384.9554	18691.4594	5.68	44
725	2.00E+11	2004	8	3	34.32937813	406.0274	17330.81738	13.08	88
726	2.00E+11	2004	8	3	34.16716667	645.4375	18319.49998	0	0
727	2.00E+11	2004	8	3	34.21840858	464.8824	17684.82429	0	0
728	2.00E+11	2004	8	3	34.36177063	396.5139	17757.8725	0	0
